time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.5400000000000027,-7.145246641528949,8.478994650770384,19.3397533156145,0.44252722339698725,0.4076617152152382,0.0,-6.813205641666016,7.143541471627669,3.33094196620049,0.11109044262174152,0.11396042337818031,0.0,468.9174498118186,469.9323522752146,468.34510790930887,467.63532977355305
3.6000000000000028,-7.561187780655171,8.913084805391515,19.535892644855817,0.44928114752598614,0.41801329707151336,0.0,-7.052043308535612,7.325692962361279,3.2057920941859948,0.10641678595969778,0.13332943398310435,0.0,456.12219681590904,457.67960645313616,457.92251277281065,457.56066327401277
3.660000000000003,-7.991429788861269,9.357880528107366,19.723992429340015,0.4568700774938419,0.4266181354620038,0.0,-7.2898201870187345,7.500478006898653,3.063054729435337,0.09313672059786449,0.12352331282570479,0.0,455.41583911095273,454.6456193372023,453.22590387171687,452.16574279318746
3.720000000000003,-8.438898323188816,9.81585362271116,19.908899702624645,0.4649019809611197,0.43898224565865096,0.0,-7.626065856922924,7.764276492102058,3.097452067321314,0.07476978553837714,0.09791424194075696,0.0,520.5998021158929,518.8140480944357,520.5370830501954,519.2548908045368
3.780000000000003,-8.902286962089837,10.285350770062756,20.08714701668272,0.47011443151438836,0.44585517535993,0.0,-7.820913699856358,7.8854028746452665,2.8440315529047187,0.08298167718022373,0.08570408518222507,0.0,419.55886442082715,418.50501979962735,420.2629309655092,420.9795508409647
3.840000000000003,-9.378579462558031,10.763098898802474,20.25216928194736,0.4782921806947611,0.45099435385374687,0.0,-8.055856763781645,8.039270732215535,2.6559044188244187,0.06215207740505064,0.08346756237740452,0.0,446.608275861486,446.4316337524232,447.762350961739,446.06847734638114
3.900000000000003,-9.868204205120167,11.249207346768923,20.404204650780155,0.48228048309108473,0.4598908649251596,0.0,-8.265679823526092,8.163902524370169,2.4116527348593286,0.055247148642150495,0.10390159566144487,0.0,425.19655483631254,426.9515244660185,426.3257432738541,425.73779933927443
3.960000000000003,-10.370374325951406,11.742520751372036,20.541181378181594,0.4862350832702642,0.46958374553073856,0.0,-8.474089607862227,8.279409242211413,2.15395520224669,0.045203024642699395,0.0822927571925744,0.0,422.87856607331054,421.0208437409737,421.17598324234336,420.3079201977979
4.020000000000002,-10.887188504959248,12.24448645618932,20.666082188656024,0.4894610704667359,0.47921612171455763,0.0,-8.753497018254045,8.451764016519313,2.008120337322425,0.05194614541319805,0.05732640213208057,0.0,467.81775631809273,465.8729843701158,467.40016491567604,467.9268264339293
4.080000000000001,-11.419330681325391,12.755224875553155,20.779418475840842,0.49275589308532997,0.48284765100847427,0.0,-8.98516977852066,8.572357625603983,1.7695812065722092,0.05552152866208322,0.05117894333726759,0.0,434.582316937429,434.0686451318035,431.8934083056179,432.1969250294304
